Jo Swerling,"[u'Category:1897 births', u'Category:1964 deaths', u'Category:20th-century American dramatists and playwrights', u'Category:20th-century American musicians', u'Category:American lyricists', u'Category:American male dramatists and playwrights', u'Category:American male screenwriters', u'Category:Articles with IBDb links', u'Category:Jewish American songwriters', u'Category:People from Manhattan']"
Peter Atkins,"[u'Category:1940 births', u'Category:Alumni of the University of Leicester', u'Category:British atheism activists', u'Category:British secularists', u'Category:British textbook writers', u'Category:Commons category with page title same as on Wikidata', u'Category:English atheists', u'Category:English humanists', u'Category:English male writers', u'Category:English non-fiction writers']"
 Nathan Alexander,
Dustin Lance Black,"[u'Category:1974 births', u'Category:Activists from California', u'Category:All articles with unsourced statements', u'Category:American expatriates in the United Kingdom', u'Category:American film directors', u'Category:American film editors', u'Category:American film producers', u'Category:American male screenwriters', u'Category:American television producers', u'Category:American television writers']"
W.D. Richter,"[u'Category:1945 births', u'Category:All stub articles', u'Category:American film director, 1940s birth stubs', u'Category:American film directors', u'Category:American film producers', u'Category:American male screenwriters', u'Category:Articles with hCards', u'Category:Dartmouth College alumni', u'Category:Living people', u'Category:People from New Britain, Connecticut']"
Geoffrey Fletcher,"[u'Category:All article disambiguation pages', u'Category:All disambiguation pages', u'Category:Human name disambiguation pages']"
Christopher Crowe,"[u'Category:All article disambiguation pages', u'Category:All disambiguation pages', u'Category:Human name disambiguation pages']"
Rita Hsiao,
 Tom McCarthy,"[u'Category:All article disambiguation pages', u'Category:All disambiguation pages', u'Category:Human name disambiguation pages']"
Cliff Dorfman,"[u'Category:All stub articles', u'Category:American male screenwriters', u'Category:American screenwriter stubs', u'Category:Articles with hCards', u'Category:Living people', u'Category:Pages using citations with accessdate and no URL', u'Category:People from New York']"
 Craig Wayans,"[u'Category:1991 births', u'Category:20th-century American male actors', u'Category:21st-century American male actors', u'Category:All BLP articles lacking sources', u'Category:All articles lacking in-text citations', u'Category:All stub articles', u'Category:American male film actors', u'Category:American male screenwriters', u'Category:American screenwriter stubs', u'Category:American television producers']"
Jim Garrison,"[u'Category:1921 births', u'Category:1992 deaths', u'Category:20th-century American lawyers', u'Category:20th-century American writers', u'Category:All articles with dead external links', u'Category:American military personnel of World War II', u'Category:American non-fiction writers', u'Category:Articles with dead external links from September 2010', u'Category:Burials at Metairie Cemetery', u'Category:Conspiracy theories regarding the assassination of John F. Kennedy']"
John McLoughlin,"[u'Category:1784 births', u'Category:1875 deaths', u'Category:19th-century American politicians', u'Category:All articles lacking in-text citations', u'Category:All articles needing additional references', u'Category:All articles with unsourced statements', u'Category:American people of Irish descent', u'Category:Articles incorporating a citation from the 1913 Catholic Encyclopedia with Wikisource reference', u'Category:Articles lacking in-text citations from June 2015', u'Category:Articles needing additional references from June 2015']"
 Vendela Vida,"[u'Category:1971 births', u'Category:21st-century American novelists', u'Category:21st-century women writers', u'Category:All BLP articles lacking sources', u'Category:All articles with unsourced statements', u'Category:American people of Swedish descent', u'Category:American women novelists', u'Category:Articles with unsourced statements from December 2016', u'Category:BLP articles lacking sources from February 2014', u'Category:Columbia University School of the Arts alumni']"
George Clooney,"[u'Category:1961 births', u'Category:20th-century American male actors', u'Category:21st-century American male actors', u'Category:Activists from California', u'Category:Actors from Lexington, Kentucky', u'Category:American activists', u'Category:American anti\u2013Iraq War activists', u'Category:American expatriates in Italy', u'Category:American film directors', u'Category:American humanitarians']"
Michael De Luca,"[u'Category:1965 births', u'Category:All BLP articles lacking sources', u'Category:American film producers', u'Category:American people of German-Jewish descent', u'Category:American television writers', u'Category:American writers of Italian descent', u'Category:Articles with hCards', u'Category:BLP articles lacking sources from March 2014', u'Category:Golden Globe Award-winning producers', u'Category:Living people']"
J.G. Jones,"[u'Category:American comics artists', u'Category:Comics creator pop', u'Category:Comics infobox image less alt text', u'Category:Commons category with local link same as on Wikidata', u'Category:Living people', u'Category:Louisiana State University alumni', u'Category:People from Livingston Parish, Louisiana', u'Category:University at Albany, SUNY alumni', u'Category:Use dmy dates from September 2010', u'Category:Wikipedia articles with BNF identifiers']"
A.E.W. Mason,"[u'Category:1865 births', u'Category:1948 deaths', u'Category:20th-century English novelists', u'Category:All articles needing additional references', u'Category:All articles with specifically marked weasel-worded phrases', u'Category:All articles with unsourced statements', u'Category:Alumni of Trinity College, Oxford', u'Category:Articles needing additional references from September 2011', u'Category:Articles with Internet Archive links', u'Category:Articles with LibriVox links']"
